county_fips,year,state,state_po,county_name,office,candidate,party,candidatevotes,totalvotes,version,mode,inctot,mortamt1,avrg_age,ftotinc,foodstmp_1_freq,foodstmp_2_freq,sex_2_freq,sex_1_freq,marst_5_freq,marst_6_freq,marst_1_freq,marst_4_freq,marst_3_freq,marst_2_freq,race_1_freq,race_2_freq,race_7_freq,race_8_freq,race_5_freq,race_6_freq,race_3_freq,race_4_freq,race_9_freq,ctz_stat_1_freq,ctz_stat_3_freq,ctz_stat_2_freq,lang_1_freq,lang_2_freq,educ_attain_2.0_freq,educ_attain_1.0_freq,educ_attain_3.0_freq,educ_attain_4.0_freq,empstat_1.0_freq,empstat_3.0_freq,empstat_2.0_freq
24031,2008,MARYLAND,MD,MONTGOMERY,US PRESIDENT,OTHER,OTHER,6209,439261,20220315,TOTAL,53689.4,1725,47.2,100866,97.5,2.5,53.4,46.6,5.7,22.2,60.3,8.3,1.5,2.1,68.4,12.1,3.6,1.6,0.4,9.3,0.4,4,0.2,66.7,15.4,17.9,66.2,33.8,49,20.6,24.6,5.9,71.2,26,2.8
24031,2008,MARYLAND,MD,MONTGOMERY,US PRESIDENT,BARACK OBAMA,DEMOCRAT,314444,439261,20220315,TOTAL,53689.4,1725,47.2,100866,97.5,2.5,53.4,46.6,5.7,22.2,60.3,8.3,1.5,2.1,68.4,12.1,3.6,1.6,0.4,9.3,0.4,4,0.2,66.7,15.4,17.9,66.2,33.8,49,20.6,24.6,5.9,71.2,26,2.8
24031,2008,MARYLAND,MD,MONTGOMERY,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,118608,439261,20220315,TOTAL,53689.4,1725,47.2,100866,97.5,2.5,53.4,46.6,5.7,22.2,60.3,8.3,1.5,2.1,68.4,12.1,3.6,1.6,0.4,9.3,0.4,4,0.2,66.7,15.4,17.9,66.2,33.8,49,20.6,24.6,5.9,71.2,26,2.8
24031,2012,MARYLAND,MD,MONTGOMERY,US PRESIDENT,OTHER,OTHER,9239,455992,20220315,TOTAL,49957,1612.1,47.1,93142.9,95.3,4.7,54.1,45.9,5.8,22.8,58.8,8.2,1.9,2.5,65.2,13.7,3.5,2.7,0.2,9.2,0.3,5.1,0.2,66.5,14.5,18.9,67,33,46.6,21.3,26.2,5.9,66.6,29.4,4
24031,2012,MARYLAND,MD,MONTGOMERY,US PRESIDENT,BARACK OBAMA,DEMOCRAT,323400,455992,20220315,TOTAL,49957,1612.1,47.1,93142.9,95.3,4.7,54.1,45.9,5.8,22.8,58.8,8.2,1.9,2.5,65.2,13.7,3.5,2.7,0.2,9.2,0.3,5.1,0.2,66.5,14.5,18.9,67,33,46.6,21.3,26.2,5.9,66.6,29.4,4
24031,2012,MARYLAND,MD,MONTGOMERY,US PRESIDENT,MITT ROMNEY,REPUBLICAN,123353,455992,20220315,TOTAL,49957,1612.1,47.1,93142.9,95.3,4.7,54.1,45.9,5.8,22.8,58.8,8.2,1.9,2.5,65.2,13.7,3.5,2.7,0.2,9.2,0.3,5.1,0.2,66.5,14.5,18.9,67,33,46.6,21.3,26.2,5.9,66.6,29.4,4
24031,2016,MARYLAND,MD,MONTGOMERY,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,357837,478873,20220315,TOTAL,51994,1562.7,47.8,98216.6,94.5,5.5,53.2,46.8,5.3,22.4,59.7,8.6,1.4,2.5,65,13.4,4.1,2,0.4,9.9,0.3,4.7,0.2,65.7,13.2,21,65.9,34.1,45.6,19.5,28.5,6.5,68,29.4,2.6
24031,2016,MARYLAND,MD,MONTGOMERY,US PRESIDENT,OTHER,OTHER,28332,478873,20220315,TOTAL,51994,1562.7,47.8,98216.6,94.5,5.5,53.2,46.8,5.3,22.4,59.7,8.6,1.4,2.5,65,13.4,4.1,2,0.4,9.9,0.3,4.7,0.2,65.7,13.2,21,65.9,34.1,45.6,19.5,28.5,6.5,68,29.4,2.6
24031,2016,MARYLAND,MD,MONTGOMERY,US PRESIDENT,DONALD TRUMP,REPUBLICAN,92704,478873,20220315,TOTAL,51994,1562.7,47.8,98216.6,94.5,5.5,53.2,46.8,5.3,22.4,59.7,8.6,1.4,2.5,65,13.4,4.1,2,0.4,9.9,0.3,4.7,0.2,65.7,13.2,21,65.9,34.1,45.6,19.5,28.5,6.5,68,29.4,2.6
24033,2008,MARYLAND,MD,PRINCE GEORGE'S,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,38833,374026,20220315,TOTAL,32427.3,1400.2,44.1,67004.8,95.4,4.6,54.3,45.7,6.4,32.7,42.7,11.3,3.5,3.3,27.9,59.9,4.9,1.9,0.1,3.7,0.4,0.8,0.4,76.8,13.1,10.1,79.4,20.6,47.2,41.3,9.8,1.7,70.6,25.4,3.9
24033,2008,MARYLAND,MD,PRINCE GEORGE'S,US PRESIDENT,OTHER,OTHER,2797,374026,20220315,TOTAL,32427.3,1400.2,44.1,67004.8,95.4,4.6,54.3,45.7,6.4,32.7,42.7,11.3,3.5,3.3,27.9,59.9,4.9,1.9,0.1,3.7,0.4,0.8,0.4,76.8,13.1,10.1,79.4,20.6,47.2,41.3,9.8,1.7,70.6,25.4,3.9
24033,2008,MARYLAND,MD,PRINCE GEORGE'S,US PRESIDENT,BARACK OBAMA,DEMOCRAT,332396,374026,20220315,TOTAL,32427.3,1400.2,44.1,67004.8,95.4,4.6,54.3,45.7,6.4,32.7,42.7,11.3,3.5,3.3,27.9,59.9,4.9,1.9,0.1,3.7,0.4,0.8,0.4,76.8,13.1,10.1,79.4,20.6,47.2,41.3,9.8,1.7,70.6,25.4,3.9
24033,2012,MARYLAND,MD,PRINCE GEORGE'S,US PRESIDENT,OTHER,OTHER,4072,387744,20220315,TOTAL,30471,1244.2,44.3,64247.7,89.7,10.3,54.4,45.6,6.6,36.7,40.2,10.9,3,2.5,25.7,61,4.8,2.3,0.1,4.3,0.3,1.2,0.4,77.2,12,10.8,79.9,20.1,49.1,38.2,11,1.7,64,30,6
24033,2012,MARYLAND,MD,PRINCE GEORGE'S,US PRESIDENT,MITT ROMNEY,REPUBLICAN,35734,387744,20220315,TOTAL,30471,1244.2,44.3,64247.7,89.7,10.3,54.4,45.6,6.6,36.7,40.2,10.9,3,2.5,25.7,61,4.8,2.3,0.1,4.3,0.3,1.2,0.4,77.2,12,10.8,79.9,20.1,49.1,38.2,11,1.7,64,30,6
24033,2012,MARYLAND,MD,PRINCE GEORGE'S,US PRESIDENT,BARACK OBAMA,DEMOCRAT,347938,387744,20220315,TOTAL,30471,1244.2,44.3,64247.7,89.7,10.3,54.4,45.6,6.6,36.7,40.2,10.9,3,2.5,25.7,61,4.8,2.3,0.1,4.3,0.3,1.2,0.4,77.2,12,10.8,79.9,20.1,49.1,38.2,11,1.7,64,30,6
24033,2016,MARYLAND,MD,PRINCE GEORGE'S,US PRESIDENT,DONALD TRUMP,REPUBLICAN,32811,390385,20220315,TOTAL,31047.7,1140,45.5,66969.5,89.4,10.6,53.7,46.3,5.6,37,40.5,11.1,2.8,3.1,24.4,60.5,7.6,2,0.1,3.6,0.4,1.2,0.4,77.3,11.9,10.8,78.2,21.8,48.2,37.6,12.7,1.6,64.3,31.8,3.9
24033,2016,MARYLAND,MD,PRINCE GEORGE'S,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,344049,390385,20220315,TOTAL,31047.7,1140,45.5,66969.5,89.4,10.6,53.7,46.3,5.6,37,40.5,11.1,2.8,3.1,24.4,60.5,7.6,2,0.1,3.6,0.4,1.2,0.4,77.3,11.9,10.8,78.2,21.8,48.2,37.6,12.7,1.6,64.3,31.8,3.9
24033,2016,MARYLAND,MD,PRINCE GEORGE'S,US PRESIDENT,OTHER,OTHER,13525,390385,20220315,TOTAL,31047.7,1140,45.5,66969.5,89.4,10.6,53.7,46.3,5.6,37,40.5,11.1,2.8,3.1,24.4,60.5,7.6,2,0.1,3.6,0.4,1.2,0.4,77.3,11.9,10.8,78.2,21.8,48.2,37.6,12.7,1.6,64.3,31.8,3.9
24043,2008,MARYLAND,MD,WASHINGTON,US PRESIDENT,OTHER,OTHER,1186,61600,20220315,TOTAL,26612.3,991.3,46.2,55785.9,94.6,5.4,50.9,49.1,7.8,20.9,57.1,10.5,2.1,1.6,90.4,6.1,0.9,0.9,0.1,1.3,0.1,0.1,0,96.6,1.5,1.9,94.2,5.8,39.9,53,6.6,0.5,60,37.1,2.9
24043,2008,MARYLAND,MD,WASHINGTON,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,34169,61600,20220315,TOTAL,26612.3,991.3,46.2,55785.9,94.6,5.4,50.9,49.1,7.8,20.9,57.1,10.5,2.1,1.6,90.4,6.1,0.9,0.9,0.1,1.3,0.1,0.1,0,96.6,1.5,1.9,94.2,5.8,39.9,53,6.6,0.5,60,37.1,2.9
24043,2008,MARYLAND,MD,WASHINGTON,US PRESIDENT,BARACK OBAMA,DEMOCRAT,26245,61600,20220315,TOTAL,26612.3,991.3,46.2,55785.9,94.6,5.4,50.9,49.1,7.8,20.9,57.1,10.5,2.1,1.6,90.4,6.1,0.9,0.9,0.1,1.3,0.1,0.1,0,96.6,1.5,1.9,94.2,5.8,39.9,53,6.6,0.5,60,37.1,2.9
24043,2012,MARYLAND,MD,WASHINGTON,US PRESIDENT,OTHER,OTHER,1639,62755,20220315,TOTAL,22969.5,884.7,47.8,49037.6,87.7,12.3,48.6,51.4,7.5,23.8,49.1,13.1,2.9,3.6,85.2,9.9,0.5,1.6,0.2,1.1,0.4,0.6,0.4,95.3,2.7,2,93.7,6.3,39.9,53,6.3,0.8,55.1,39.8,5.1
24043,2012,MARYLAND,MD,WASHINGTON,US PRESIDENT,MITT ROMNEY,REPUBLICAN,36074,62755,20220315,TOTAL,22969.5,884.7,47.8,49037.6,87.7,12.3,48.6,51.4,7.5,23.8,49.1,13.1,2.9,3.6,85.2,9.9,0.5,1.6,0.2,1.1,0.4,0.6,0.4,95.3,2.7,2,93.7,6.3,39.9,53,6.3,0.8,55.1,39.8,5.1
24043,2012,MARYLAND,MD,WASHINGTON,US PRESIDENT,BARACK OBAMA,DEMOCRAT,25042,62755,20220315,TOTAL,22969.5,884.7,47.8,49037.6,87.7,12.3,48.6,51.4,7.5,23.8,49.1,13.1,2.9,3.6,85.2,9.9,0.5,1.6,0.2,1.1,0.4,0.6,0.4,95.3,2.7,2,93.7,6.3,39.9,53,6.3,0.8,55.1,39.8,5.1
24043,2016,MARYLAND,MD,WASHINGTON,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,21129,65991,20220315,TOTAL,24356.3,798.3,49,51022.6,85.9,14.1,48,52,8.7,25.8,46.3,14.6,2.2,2.5,87.4,8.4,0.1,2.4,0.1,1.5,0.1,0,0.1,95.4,2.2,2.5,94.2,5.8,40.2,52.6,6.6,0.5,52.8,44.3,2.9
24043,2016,MARYLAND,MD,WASHINGTON,US PRESIDENT,DONALD TRUMP,REPUBLICAN,40998,65991,20220315,TOTAL,24356.3,798.3,49,51022.6,85.9,14.1,48,52,8.7,25.8,46.3,14.6,2.2,2.5,87.4,8.4,0.1,2.4,0.1,1.5,0.1,0,0.1,95.4,2.2,2.5,94.2,5.8,40.2,52.6,6.6,0.5,52.8,44.3,2.9
24043,2016,MARYLAND,MD,WASHINGTON,US PRESIDENT,OTHER,OTHER,3864,65991,20220315,TOTAL,24356.3,798.3,49,51022.6,85.9,14.1,48,52,8.7,25.8,46.3,14.6,2.2,2.5,87.4,8.4,0.1,2.4,0.1,1.5,0.1,0,0.1,95.4,2.2,2.5,94.2,5.8,40.2,52.6,6.6,0.5,52.8,44.3,2.9
24510,2008,MARYLAND,MD,BALTIMORE CITY,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,28681,245968,20220315,TOTAL,24425.1,835.9,45.2,42862,86.2,13.8,55.4,44.6,9.6,41.4,29.7,12.8,4,2.5,39.2,56.6,0.7,1.2,0.1,1.3,0.3,0.4,0.2,93,3.8,3.2,92.7,7.3,36.7,50.6,10.8,1.9,58.1,36.9,5
24510,2008,MARYLAND,MD,BALTIMORE CITY,US PRESIDENT,OTHER,OTHER,2902,245968,20220315,TOTAL,24425.1,835.9,45.2,42862,86.2,13.8,55.4,44.6,9.6,41.4,29.7,12.8,4,2.5,39.2,56.6,0.7,1.2,0.1,1.3,0.3,0.4,0.2,93,3.8,3.2,92.7,7.3,36.7,50.6,10.8,1.9,58.1,36.9,5
24510,2008,MARYLAND,MD,BALTIMORE CITY,US PRESIDENT,BARACK OBAMA,DEMOCRAT,214385,245968,20220315,TOTAL,24425.1,835.9,45.2,42862,86.2,13.8,55.4,44.6,9.6,41.4,29.7,12.8,4,2.5,39.2,56.6,0.7,1.2,0.1,1.3,0.3,0.4,0.2,93,3.8,3.2,92.7,7.3,36.7,50.6,10.8,1.9,58.1,36.9,5
24510,2012,MARYLAND,MD,BALTIMORE CITY,US PRESIDENT,OTHER,OTHER,4356,254005,20220315,TOTAL,22268.7,758.4,44.4,40808.3,73.9,26.1,54.8,45.2,9.3,45.6,27.6,11.6,3.4,2.5,38.4,55.9,0.7,1.5,0.1,2.3,0.3,0.6,0.2,91.5,5,3.5,90.7,9.3,40.8,46.9,10.6,1.8,50.8,40.8,8.3
24510,2012,MARYLAND,MD,BALTIMORE CITY,US PRESIDENT,BARACK OBAMA,DEMOCRAT,221478,254005,20220315,TOTAL,22268.7,758.4,44.4,40808.3,73.9,26.1,54.8,45.2,9.3,45.6,27.6,11.6,3.4,2.5,38.4,55.9,0.7,1.5,0.1,2.3,0.3,0.6,0.2,91.5,5,3.5,90.7,9.3,40.8,46.9,10.6,1.8,50.8,40.8,8.3
24510,2012,MARYLAND,MD,BALTIMORE CITY,US PRESIDENT,MITT ROMNEY,REPUBLICAN,28171,254005,20220315,TOTAL,22268.7,758.4,44.4,40808.3,73.9,26.1,54.8,45.2,9.3,45.6,27.6,11.6,3.4,2.5,38.4,55.9,0.7,1.5,0.1,2.3,0.3,0.6,0.2,91.5,5,3.5,90.7,9.3,40.8,46.9,10.6,1.8,50.8,40.8,8.3
24510,2016,MARYLAND,MD,BALTIMORE CITY,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,202673,239402,20220315,TOTAL,26386.5,802.6,45.1,47055.8,78.4,21.6,54.4,45.6,7.6,48.3,26.8,11.6,3,2.8,40.4,53.7,1.1,1.5,0.1,2,0.2,0.9,0.1,91.1,5.3,3.6,90.7,9.3,43.2,41.8,13,2,56.4,38.9,4.7
24510,2016,MARYLAND,MD,BALTIMORE CITY,US PRESIDENT,OTHER,OTHER,11524,239402,20220315,TOTAL,26386.5,802.6,45.1,47055.8,78.4,21.6,54.4,45.6,7.6,48.3,26.8,11.6,3,2.8,40.4,53.7,1.1,1.5,0.1,2,0.2,0.9,0.1,91.1,5.3,3.6,90.7,9.3,43.2,41.8,13,2,56.4,38.9,4.7
24510,2016,MARYLAND,MD,BALTIMORE CITY,US PRESIDENT,DONALD TRUMP,REPUBLICAN,25205,239402,20220315,TOTAL,26386.5,802.6,45.1,47055.8,78.4,21.6,54.4,45.6,7.6,48.3,26.8,11.6,3,2.8,40.4,53.7,1.1,1.5,0.1,2,0.2,0.9,0.1,91.1,5.3,3.6,90.7,9.3,43.2,41.8,13,2,56.4,38.9,4.7
25003,2012,MASSACHUSETTS,MA,BERKSHIRE,US PRESIDENT,OTHER,OTHER,1391,64486,20220315,TOTAL,26813.3,791.6,50.9,50083.4,87.3,12.7,53.2,46.8,8.8,23.1,51,13.3,2,1.8,95.4,1.7,0.8,1.3,0.1,0.3,0.3,0.1,0.1,95,1.8,3.2,93.8,6.2,45.3,42.8,10.8,1.1,54.5,40.2,5.4
25003,2012,MASSACHUSETTS,MA,BERKSHIRE,US PRESIDENT,MITT ROMNEY,REPUBLICAN,14252,64486,20220315,TOTAL,26813.3,791.6,50.9,50083.4,87.3,12.7,53.2,46.8,8.8,23.1,51,13.3,2,1.8,95.4,1.7,0.8,1.3,0.1,0.3,0.3,0.1,0.1,95,1.8,3.2,93.8,6.2,45.3,42.8,10.8,1.1,54.5,40.2,5.4
25003,2012,MASSACHUSETTS,MA,BERKSHIRE,US PRESIDENT,BARACK OBAMA,DEMOCRAT,48843,64486,20220315,TOTAL,26813.3,791.6,50.9,50083.4,87.3,12.7,53.2,46.8,8.8,23.1,51,13.3,2,1.8,95.4,1.7,0.8,1.3,0.1,0.3,0.3,0.1,0.1,95,1.8,3.2,93.8,6.2,45.3,42.8,10.8,1.1,54.5,40.2,5.4
25003,2016,MASSACHUSETTS,MA,BERKSHIRE,US PRESIDENT,OTHER,OTHER,4250,64803,20220315,TOTAL,31137.3,762.6,50.8,54184.3,88.4,11.6,53.5,46.5,7.1,26.9,51.8,10.8,1.6,1.8,94.4,2,0.9,0.7,0.1,1.4,0.1,0.4,0.1,93.8,1.6,4.6,93,7,46.8,37.8,13,2.5,57.8,39.2,2.9
25003,2016,MASSACHUSETTS,MA,BERKSHIRE,US PRESIDENT,DONALD TRUMP,REPUBLICAN,16839,64803,20220315,TOTAL,31137.3,762.6,50.8,54184.3,88.4,11.6,53.5,46.5,7.1,26.9,51.8,10.8,1.6,1.8,94.4,2,0.9,0.7,0.1,1.4,0.1,0.4,0.1,93.8,1.6,4.6,93,7,46.8,37.8,13,2.5,57.8,39.2,2.9
25003,2016,MASSACHUSETTS,MA,BERKSHIRE,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,43714,64803,20220315,TOTAL,31137.3,762.6,50.8,54184.3,88.4,11.6,53.5,46.5,7.1,26.9,51.8,10.8,1.6,1.8,94.4,2,0.9,0.7,0.1,1.4,0.1,0.4,0.1,93.8,1.6,4.6,93,7,46.8,37.8,13,2.5,57.8,39.2,2.9
25003,2020,MASSACHUSETTS,MA,BERKSHIRE,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,927,71771,20220315,TOTAL,28839.3,872.9,52.7,65881.9,91.4,8.6,51,49,5.7,29.8,50.7,10.6,1.2,2,91.4,1.9,0.6,4.6,0,0.7,0.3,0.2,0.3,95,2.2,2.8,94.1,5.9,49.7,33.8,14.6,1.9,50.7,45.5,3.8
25003,2020,MASSACHUSETTS,MA,BERKSHIRE,US PRESIDENT,OTHER,OTHER,610,71771,20220315,TOTAL,28839.3,872.9,52.7,65881.9,91.4,8.6,51,49,5.7,29.8,50.7,10.6,1.2,2,91.4,1.9,0.6,4.6,0,0.7,0.3,0.2,0.3,95,2.2,2.8,94.1,5.9,49.7,33.8,14.6,1.9,50.7,45.5,3.8
25003,2020,MASSACHUSETTS,MA,BERKSHIRE,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,51705,71771,20220315,TOTAL,28839.3,872.9,52.7,65881.9,91.4,8.6,51,49,5.7,29.8,50.7,10.6,1.2,2,91.4,1.9,0.6,4.6,0,0.7,0.3,0.2,0.3,95,2.2,2.8,94.1,5.9,49.7,33.8,14.6,1.9,50.7,45.5,3.8
25003,2020,MASSACHUSETTS,MA,BERKSHIRE,US PRESIDENT,OTHER,GREEN,465,71771,20220315,TOTAL,28839.3,872.9,52.7,65881.9,91.4,8.6,51,49,5.7,29.8,50.7,10.6,1.2,2,91.4,1.9,0.6,4.6,0,0.7,0.3,0.2,0.3,95,2.2,2.8,94.1,5.9,49.7,33.8,14.6,1.9,50.7,45.5,3.8
25003,2020,MASSACHUSETTS,MA,BERKSHIRE,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,18064,71771,20220315,TOTAL,28839.3,872.9,52.7,65881.9,91.4,8.6,51,49,5.7,29.8,50.7,10.6,1.2,2,91.4,1.9,0.6,4.6,0,0.7,0.3,0.2,0.3,95,2.2,2.8,94.1,5.9,49.7,33.8,14.6,1.9,50.7,45.5,3.8
25009,2008,MASSACHUSETTS,MA,ESSEX,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,137189,353665,20220315,TOTAL,36874,1334.1,47.5,73497.9,92.6,7.4,54,46,8.3,24,54.3,9.5,1.8,2.1,89.1,2.2,5.2,0.8,0.1,2,0.3,0.3,0,85.2,6.7,8.1,81.4,18.6,50.1,36.1,12.4,1.3,64.3,32.3,3.4
25009,2008,MASSACHUSETTS,MA,ESSEX,US PRESIDENT,OTHER,OTHER,7500,353665,20220315,TOTAL,36874,1334.1,47.5,73497.9,92.6,7.4,54,46,8.3,24,54.3,9.5,1.8,2.1,89.1,2.2,5.2,0.8,0.1,2,0.3,0.3,0,85.2,6.7,8.1,81.4,18.6,50.1,36.1,12.4,1.3,64.3,32.3,3.4
25009,2008,MASSACHUSETTS,MA,ESSEX,US PRESIDENT,BARACK OBAMA,DEMOCRAT,208976,353665,20220315,TOTAL,36874,1334.1,47.5,73497.9,92.6,7.4,54,46,8.3,24,54.3,9.5,1.8,2.1,89.1,2.2,5.2,0.8,0.1,2,0.3,0.3,0,85.2,6.7,8.1,81.4,18.6,50.1,36.1,12.4,1.3,64.3,32.3,3.4
25025,2008,MASSACHUSETTS,MA,SUFFOLK,US PRESIDENT,BARACK OBAMA,DEMOCRAT,207127,269221,20220315,TOTAL,30175.5,1414.1,42.4,56518.1,88.9,11.1,53.6,46.4,6.2,47.3,32.2,8.1,3.1,3.1,63.1,19.4,5.3,3.4,0.5,4.2,0.4,3.6,0.1,70.3,15.9,13.8,67.6,32.4,45.8,38.9,13.2,2.1,62.1,33.1,4.8
25025,2008,MASSACHUSETTS,MA,SUFFOLK,US PRESIDENT,JOHN MCCAIN,REPUBLICAN,57194,269221,20220315,TOTAL,30175.5,1414.1,42.4,56518.1,88.9,11.1,53.6,46.4,6.2,47.3,32.2,8.1,3.1,3.1,63.1,19.4,5.3,3.4,0.5,4.2,0.4,3.6,0.1,70.3,15.9,13.8,67.6,32.4,45.8,38.9,13.2,2.1,62.1,33.1,4.8
25025,2008,MASSACHUSETTS,MA,SUFFOLK,US PRESIDENT,OTHER,OTHER,4900,269221,20220315,TOTAL,30175.5,1414.1,42.4,56518.1,88.9,11.1,53.6,46.4,6.2,47.3,32.2,8.1,3.1,3.1,63.1,19.4,5.3,3.4,0.5,4.2,0.4,3.6,0.1,70.3,15.9,13.8,67.6,32.4,45.8,38.9,13.2,2.1,62.1,33.1,4.8
25025,2012,MASSACHUSETTS,MA,SUFFOLK,US PRESIDENT,OTHER,OTHER,5203,289098,20220315,TOTAL,26799.4,1232.4,41.4,50729.3,81.5,18.5,54.1,45.9,4.6,52.4,28.2,9.2,2.8,2.8,61.6,19.2,5.3,4.2,0.2,4.3,0.3,4.7,0.3,70.9,15,14.1,65,35,48,36.7,13.2,2.1,58.9,35,6.1
25025,2012,MASSACHUSETTS,MA,SUFFOLK,US PRESIDENT,MITT ROMNEY,REPUBLICAN,59999,289098,20220315,TOTAL,26799.4,1232.4,41.4,50729.3,81.5,18.5,54.1,45.9,4.6,52.4,28.2,9.2,2.8,2.8,61.6,19.2,5.3,4.2,0.2,4.3,0.3,4.7,0.3,70.9,15,14.1,65,35,48,36.7,13.2,2.1,58.9,35,6.1
25025,2012,MASSACHUSETTS,MA,SUFFOLK,US PRESIDENT,BARACK OBAMA,DEMOCRAT,223896,289098,20220315,TOTAL,26799.4,1232.4,41.4,50729.3,81.5,18.5,54.1,45.9,4.6,52.4,28.2,9.2,2.8,2.8,61.6,19.2,5.3,4.2,0.2,4.3,0.3,4.7,0.3,70.9,15,14.1,65,35,48,36.7,13.2,2.1,58.9,35,6.1
25025,2016,MASSACHUSETTS,MA,SUFFOLK,US PRESIDENT,HILLARY CLINTON,DEMOCRAT,245751,308741,20220315,TOTAL,31147.7,1252.8,42.1,59261,85.9,14.1,53.1,46.9,4.4,53.6,29.4,7.4,2.3,2.9,62.4,17.8,4.5,4.4,0.3,4.9,0.3,5.1,0.3,70.9,14.8,14.2,65.2,34.8,51.2,31.1,15.2,2.5,63,32,5
25025,2016,MASSACHUSETTS,MA,SUFFOLK,US PRESIDENT,DONALD TRUMP,REPUBLICAN,50421,308741,20220315,TOTAL,31147.7,1252.8,42.1,59261,85.9,14.1,53.1,46.9,4.4,53.6,29.4,7.4,2.3,2.9,62.4,17.8,4.5,4.4,0.3,4.9,0.3,5.1,0.3,70.9,14.8,14.2,65.2,34.8,51.2,31.1,15.2,2.5,63,32,5
25025,2016,MASSACHUSETTS,MA,SUFFOLK,US PRESIDENT,OTHER,OTHER,12569,308741,20220315,TOTAL,31147.7,1252.8,42.1,59261,85.9,14.1,53.1,46.9,4.4,53.6,29.4,7.4,2.3,2.9,62.4,17.8,4.5,4.4,0.3,4.9,0.3,5.1,0.3,70.9,14.8,14.2,65.2,34.8,51.2,31.1,15.2,2.5,63,32,5
25025,2020,MASSACHUSETTS,MA,SUFFOLK,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,58613,337240,20220315,TOTAL,35559.6,1375.2,40.9,67128.6,88.1,11.9,52.9,47.1,4.3,54.1,29.9,7.2,1.9,2.6,56.8,13.9,7,8.3,0.2,5.5,0.2,6.3,1.7,70.7,13.9,15.4,67.5,32.5,51.6,28.2,16.9,3.2,60.6,35.1,4.3
25025,2020,MASSACHUSETTS,MA,SUFFOLK,US PRESIDENT,OTHER,OTHER,3451,337240,20220315,TOTAL,35559.6,1375.2,40.9,67128.6,88.1,11.9,52.9,47.1,4.3,54.1,29.9,7.2,1.9,2.6,56.8,13.9,7,8.3,0.2,5.5,0.2,6.3,1.7,70.7,13.9,15.4,67.5,32.5,51.6,28.2,16.9,3.2,60.6,35.1,4.3
25025,2020,MASSACHUSETTS,MA,SUFFOLK,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,2959,337240,20220315,TOTAL,35559.6,1375.2,40.9,67128.6,88.1,11.9,52.9,47.1,4.3,54.1,29.9,7.2,1.9,2.6,56.8,13.9,7,8.3,0.2,5.5,0.2,6.3,1.7,70.7,13.9,15.4,67.5,32.5,51.6,28.2,16.9,3.2,60.6,35.1,4.3
25025,2020,MASSACHUSETTS,MA,SUFFOLK,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,270522,337240,20220315,TOTAL,35559.6,1375.2,40.9,67128.6,88.1,11.9,52.9,47.1,4.3,54.1,29.9,7.2,1.9,2.6,56.8,13.9,7,8.3,0.2,5.5,0.2,6.3,1.7,70.7,13.9,15.4,67.5,32.5,51.6,28.2,16.9,3.2,60.6,35.1,4.3
25025,2020,MASSACHUSETTS,MA,SUFFOLK,US PRESIDENT,OTHER,GREEN,1695,337240,20220315,TOTAL,35559.6,1375.2,40.9,67128.6,88.1,11.9,52.9,47.1,4.3,54.1,29.9,7.2,1.9,2.6,56.8,13.9,7,8.3,0.2,5.5,0.2,6.3,1.7,70.7,13.9,15.4,67.5,32.5,51.6,28.2,16.9,3.2,60.6,35.1,4.3
26005,2012,MICHIGAN,MI,ALLEGAN,US PRESIDENT,BARACK OBAMA,DEMOCRAT,20806,52619,20220315,TOTAL,22293.7,604.3,49.1,44071.9,88.3,11.7,51.1,48.9,6.7,18.1,61.3,11.9,1.1,1,96.1,1.1,0.9,1.1,0,0.4,0.5,0,0,97.3,0.9,1.8,95.1,4.9,44.8,49.5,5.2,0.5,56.2,40.3,3.5
26005,2012,MICHIGAN,MI,ALLEGAN,US PRESIDENT,OTHER,OTHER,690,52619,20220315,TOTAL,22293.7,604.3,49.1,44071.9,88.3,11.7,51.1,48.9,6.7,18.1,61.3,11.9,1.1,1,96.1,1.1,0.9,1.1,0,0.4,0.5,0,0,97.3,0.9,1.8,95.1,4.9,44.8,49.5,5.2,0.5,56.2,40.3,3.5
26005,2012,MICHIGAN,MI,ALLEGAN,US PRESIDENT,MITT ROMNEY,REPUBLICAN,31123,52619,20220315,TOTAL,22293.7,604.3,49.1,44071.9,88.3,11.7,51.1,48.9,6.7,18.1,61.3,11.9,1.1,1,96.1,1.1,0.9,1.1,0,0.4,0.5,0,0,97.3,0.9,1.8,95.1,4.9,44.8,49.5,5.2,0.5,56.2,40.3,3.5
